question,full_answer,final_answer,correct_answer
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: crayon
Locations: trap, house, exercise room, freezer, room
Your Choice:",room,room,exercise room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: creditcard
Locations: bedroom, house, pantry room, bathroom, lobby
Your Choice:",bedroom,bedroom,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: cube storage box
Locations: cellar, basement, freezer, lobby, bar
Your Choice:",basement,basement,lobby
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: cup
Locations: kitchen, trap, trap, can, family room
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: curtain
Locations: pantry room, bar, dining room, house, bedroom
Your Choice:",bedroom,bedroom,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: cushion
Locations: attic, room, house, room, television room
Your Choice:",room,room,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: desk
Locations: attic, childs room, living room, jar, house
Your Choice:",childs room,childs room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: desk caddy
Locations: box, attic, jar, childs room, family room
Your Choice:",family room,family room,childs room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: desklamp
Locations: playroom, living room, jar, dining room, utility room
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: desktop
Locations: bedroom, bar, dumpster, cellar, corridor
Your Choice:",bedroom,bedroom,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: diaper pack
Locations: attic, can, trap, can, home office
Your Choice:",home office,home office,home office
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dietary supplement
Locations: cellar, jar, basement, storage room, cellar
Your Choice:",kitchen,None,storage room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: diningtable
Locations: kitchen, corridor, pantry room, freezer, closet
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dish drainer
Locations: family room, freezer, exercise room, trap, cellar
Your Choice:",kitchen,None,exercise room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dishsponge
Locations: house, lobby, box, house, bathroom
Your Choice:",bathroom,bathroom,bathroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dishtowel
Locations: lobby, cellar, cellar, dumpster, oven
Your Choice:",cellar,cellar,lobby
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dishwasher
Locations: playroom, dining room, childs room, kitchen, playroom
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dispensing closure
Locations: basement, bar, television room, cellar, dumpster
Your Choice:",basement,basement,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dog bowl
Locations: freezer, garage, attic, oven, trap
Your Choice:",garage,garage,garage
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dog chew toy
Locations: attic, corridor, basement, attic, room
Your Choice:",room,room,corridor
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dogbed
Locations: storage room, pantry room, exercise room, bedroom, garage
Your Choice:",bedroom,bedroom,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dollhouse toy
Locations: freezer, jar, family room, bathroom, jar
Your Choice:",family room,family room,bathroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: donut
Locations: jar, television room, can, cellar, dumpster
Your Choice:",kitchen,None,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: drawer
Locations: basement, kitchen, trap, room, storage room
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dresser
Locations: bedroom, house, utility room, utility room, oven
Your Choice:",bedroom,bedroom,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: drink
Locations: can, house, home office, closet, family room
Your Choice:",kitchen,None,can
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: drink coaster
Locations: cellar, playroom, house, jar, room
Your Choice:",room,room,playroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dryer
Locations: television room, basement, playroom, living room, closet
Your Choice:",basement,basement,basement
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: duct tape
Locations: dining room, room, trap, room, dumpster
Your Choice:",room,room,dining room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dumbbell
Locations: bedroom, oven, freezer, attic, basement
Your Choice:",basement,basement,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dumbbell rack
Locations: living room, can, can, room, room
Your Choice:",room,room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dustpan and brush
Locations: house, television room, can, freezer, can
Your Choice:",house,house,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: dutch oven
Locations: box, family room, house, kitchen, freezer
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: easter basket
Locations: bedroom, attic, family room, dumpster, jar
Your Choice:",family room,family room,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: egg
Locations: oven, house, kitchen, oven, television room
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: electric heater
Locations: trap, room, family room, oven, pantry room
Your Choice:",family room,room,pantry room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: electric toothbrush
Locations: freezer, cellar, closet, house, bar
Your Choice:",closet,closet,closet
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: electronic adapter
Locations: dumpster, trap, can, oven, kitchen
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: electronic cable
Locations: can, oven, bar, can, living room
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: face moisturizer
Locations: family room, freezer, oven, television room, can
Your Choice:","None of the given locations, but based on the pattern of the examples, a more suitable location would be: bathroom.",None,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: faucet
Locations: bar, dining room, attic, bathroom, room
Your Choice:",bathroom,bathroom,bathroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: file sorter
Locations: freezer, living room, house, house, house
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: fingerpaint
Locations: trap, kitchen, house, attic, freezer
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: fitness tracker wristband
Locations: basement, house, can, utility room, basement
Your Choice:",basement,basement,utility room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: flashlight
Locations: dumpster, dumpster, jar, childs room, house
Your Choice:",childs room,childs room,childs room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: flat screwdriver
Locations: basement, trap, box, exercise room, oven
Your Choice:",basement,basement,exercise room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: floor
Locations: living room, dumpster, basement, television room, exercise room
Your Choice:",basement,basement,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: floorlamp
Locations: lobby, living room, trap, box, attic
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: foam brick
Locations: can, trap, television room, bar, can
Your Choice:",playroom,None,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: folder
Locations: basement, corridor, dumpster, box, family room
Your Choice:",basement,basement,corridor
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: fondant
Locations: playroom, trap, box, basement, family room
Your Choice:",kitchen,None,playroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: footstool
Locations: cellar, dining room, bathroom, basement, storage room
Your Choice:",dining room,dining room,bathroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: fork
Locations: box, basement, kitchen, house, house
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: fridge
Locations: bathroom, home office, basement, kitchen, basement
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: fruit snack
Locations: family room, jar, utility room, can, cellar
Your Choice:",kitchen,None,utility room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: furnace
Locations: jar, basement, living room, box, bathroom
Your Choice:",basement,basement,basement
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: garbage
Locations: dumpster, basement, box, can, living room
Your Choice:",dumpster,dumpster,dumpster
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: garbagebag
Locations: kitchen, dumpster, utility room, dining room, attic
Your Choice:",dumpster,dumpster,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: garbagecan
Locations: garage, room, exercise room, kitchen, room
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: gelatin box
Locations: bar, dumpster, closet, house, freezer
Your Choice:",freezer,freezer,closet
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: glove
Locations: dumpster, attic, attic, childs room, jar
Your Choice:",attic,attic,childs room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: golf ball
Locations: living room, trap, freezer, oven, family room
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: graphics card
Locations: cellar, family room, living room, house, oven
Your Choice:",cellar,cellar,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: hair color
Locations: box, trap, freezer, cellar, playroom
Your Choice:",box,box,playroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: hair conditioner
Locations: dining room, dumpster, cellar, attic, house
Your Choice:",bathroom,None,dining room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: hair dryer
Locations: family room, family room, bathroom, can, trap
Your Choice:",bathroom,bathroom,bathroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: hair straightener
Locations: oven, basement, box, exercise room, can
Your Choice:",box,box,exercise room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: hammer
Locations: oven, cellar, dumpster, home office, family room
Your Choice:",cellar,cellar,home office
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: hand bell
Locations: can, cellar, trap, dining room, room
Your Choice:",dining room,dining room,dining room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: handbag
Locations: exercise room, jar, box, attic, family room
Your Choice:",family room,family room,exercise room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: handtowel
Locations: house, bathroom, can, utility room, bar
Your Choice:",bathroom,bathroom,bathroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: handtowelholder
Locations: dumpster, bathroom, living room, childs room, trap
Your Choice:",bathroom,bathroom,bathroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: hard drive
Locations: can, freezer, jar, bar, bedroom
Your Choice:",bedroom,bedroom,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: hard drive case
Locations: trap, dumpster, living room, freezer, jar
Your Choice:",living room,living room,living room
