object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
laundry box,"['bedroom', 'laundry room', 'closet', 'bathroom', 'hallway']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
laundryhamper,"['bedroom', 'bathroom', 'laundry room', 'closet', 'hallway']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
laxative,"['medicine cabinet', 'bathroom cabinet', 'kitchen cabinet', 'pantry', 'bedroom nightstand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lego duplo,"['playroom', 'living room', ""child's bedroom"", 'family room', 'kitchen floor']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
lemon,"['kitchen', 'dining room', 'pantry', 'refrigerator']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
letter holder,"['entryway', 'kitchen counter', 'office', 'living room', 'dining room']",0.25,0.0,0.0,0.125,0.0,0.0,0.11764705882352941
lettuce,"['kitchen', 'refrigerator', 'pantry', 'dining table', 'garden']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
light bulb,"['lamp', 'ceiling fixture', 'table lamp', 'floor lamp', 'garage', 'attic', 'storage closet', 'toolbox']",0.2,0.0,0.0,0.2,0.0,0.0,0.058823529411764705
lightswitch,"['walls near doors', 'hallways', 'bedrooms', 'living rooms', 'kitchens', 'stairways']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lime squeezer,"['kitchen countertop', 'kitchen drawer', 'dining table', 'pantry', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lipstick,"['bathroom', 'bedroom', 'purse or handbag', 'dresser or vanity', 'closet']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
lunch bag,"['kitchen counter', 'kitchen table', 'pantry', 'refrigerator', 'cupboard', 'bedroom floor', 'living room couch']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lunch box,"['kitchen', 'dining room', 'pantry', 'cupboard', 'refrigerator', 'bedroom', 'backpack or school bag']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
magnifying glass,"['study', 'home office', 'desk drawer', 'bookshelf', 'craft room', ""child's bedroom.""]",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.058823529411764705
mascara,"['bathroom', 'bedroom', 'closet', 'purse or handbag']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
master chef can,"['kitchen', 'pantry', 'dining room', 'garage', 'storage room']",1.0,1.0,0.8333333333333333,0.6041666666666666,0.058823529411764705,0.11764705882352941,0.23529411764705882
measuring tape,"['workshop', 'garage', 'toolbox', 'storage closet', 'kitchen', 'desk drawer']",0.5,0.0,0.5,0.45,0.0,0.058823529411764705,0.11764705882352941
medicine,"['bathroom', 'bedroom', 'kitchen', 'living room']",1.0,1.0,1.0,0.75,0.058823529411764705,0.17647058823529413,0.23529411764705882
microwave,"['kitchen', 'dining area', 'pantry', 'countertop', 'breakfast nook', 'office kitchenette', 'laundry room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
milk fror,"['refrigerator', 'kitchen counter', 'pantry', 'dining table', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mini soccer ball,"['playroom', 'bedroom', 'backyard', 'living room', 'garage', 'basement']",1.0,1.0,1.0,0.8875,0.058823529411764705,0.11764705882352941,0.23529411764705882
mirror,"['bedroom', 'bathroom', 'hallway', 'living room', 'dressing room']",1.0,1.0,1.0,0.9166666666666666,0.25,0.5,0.75
morboard,"['i think you meant ""mouseboard"" or ""keyboard""', 'assuming ""morboard"" is a typo. here\'s the list: computer desk', 'home office', 'living room', 'bedroom', 'study.']",0.3333333333333333,0.0,0.3333333333333333,0.4777777777777777,0.0,0.058823529411764705,0.17647058823529413
mouse,"['home office', 'desk', 'computer table', 'living room', 'bedroom', 'floor']",1.0,1.0,1.0,0.7000000000000001,0.05263157894736842,0.05263157894736842,0.15789473684210525
mouse pad,"['home office', 'desk', 'computer room', 'study', 'bedroom']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.11764705882352941
movie dvd,"['living room', 'home theater', 'bedroom', 'family room', 'storage closet', 'attic', 'basement']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
mug,"['kitchen', 'cupboard', 'dining table', 'office desk', 'bedroom nightstand']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
multiport hub,"['home office', 'living room', 'bedroom', 'study', 'desk area']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
mustard bottle,"['kitchen counter', 'pantry', 'refrigerator', 'cupboard', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
neck rest,"['bed', 'couch', 'armchair', 'office chair', 'airplane seat']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
newspaper,"['living room', 'kitchen', 'home office', 'bedroom', 'entryway']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
nine hole peg test,"['occupational therapy room', ""doctor's office"", 'physical therapy clinic', 'rehabilitation center', 'medical supply closet.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nintendo switch,"['living room', 'bedroom', 'family room', 'playroom', 'home office']",1.0,1.0,1.0,0.6875,0.058823529411764705,0.11764705882352941,0.23529411764705882
orange,"['kitchen', 'dining table', 'refrigerator', 'fruit bowl', 'pantry', 'countertops', 'trash can']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
ottoman,"['living room', 'bedroom', 'family room', 'den', 'foyer']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
padlock,"['shed', 'garage', 'outdoor storage', 'backyard', 'basement', 'home office', 'closet', 'bedroom']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.058823529411764705
paint bottle set,"['garage', 'basement', 'storage room', 'attic', 'shed', 'laundry room']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
paint maker,"['garage', 'basement', 'attic', 'shed', 'closet', 'storage room']",1.0,1.0,1.0,0.7,0.058823529411764705,0.058823529411764705,0.11764705882352941
painting,"['living room', 'bedroom', 'hallway', 'dining room', 'staircase', 'office/study']",1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
pan,"['kitchen', 'cupboard', 'drawer', 'stove', 'dining table', 'countertop']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
paper bag,"['kitchen', 'pantry', 'dining room', 'living room', 'office/study']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
papertowelroll,"['kitchen', 'pantry', 'dining room', 'laundry room', 'bathroom', 'garage']",1.0,1.0,1.0,0.75,0.5,0.5,0.5
parchment sheet,"['home office', 'study', 'desk drawer', 'craft room', 'attic', 'basement storage']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
peach,"['kitchen counter', 'kitchen table', 'refrigerator', 'fruit bowl', 'pantry', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pear,"['kitchen counter', 'kitchen table', 'refrigerator', 'fruit bowl', 'dining table', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
peg and hammer toy,"['playroom', 'toy box', 'nursery', 'living room', 'garage', 'backyard']",1.0,1.0,1.0,0.7000000000000001,0.058823529411764705,0.058823529411764705,0.17647058823529413
pen,"['desk', 'office', 'kitchen counter', 'living room table', 'bedroom nightstand', 'entryway table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pencil,"['desk', 'office', 'kitchen table', 'living room', 'bedroom', 'entryway table', 'drawer']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
pencil case,"['desk', 'bedroom', 'home office', 'kitchen table', 'living room', 'entryway', 'closet']",0.5,0.0,0.5833333333333333,0.5888888888888889,0.0,0.11764705882352941,0.17647058823529413
peppermint,"['kitchen', 'pantry', 'bathroom', 'bedroom nightstand', 'living room coffee table']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
peppershaker,"['kitchen table', 'kitchen counter', 'dining table', 'pantry', 'spice rack']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepsi can pack,"['kitchen', 'pantry', 'garage', 'basement', 'living room']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
pet food supplement,"['kitchen counter', 'pantry', 'cupboard', 'pet food storage area', 'laundry room', 'garage']",0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
phillips screwdriver,"['garage', 'toolbox', 'workshop', 'basement', 'closet', 'drawer', 'kitchen counter']",1.0,1.0,1.0,0.7,0.058823529411764705,0.058823529411764705,0.11764705882352941
phone armband case,"['gym bag', 'bedroom dresser', 'nightstand', 'laundry room', 'closet']",0.2,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
phone stand,"['living room', 'bedroom', 'home office', 'kitchen', 'dining room']",1.0,1.0,1.0,0.8,0.058823529411764705,0.17647058823529413,0.29411764705882354
picture frame,"['living room', 'bedroom', 'hallway', 'office/study', 'staircase', 'dining room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
pie,"['kitchen', 'dining room', 'refrigerator', 'pantry', 'countertop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pillow,"['bed', 'couch', 'armchair', 'bedroom floor', 'closet', 'laundry room']",0.2,0.0,0.0,0.2,0.0,0.0,0.058823529411764705
pitcher base,"['kitchen counter', 'kitchen table', 'dining table', 'pantry', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plant,"['living room', 'bedroom', 'kitchen', 'balcony', 'hallway', 'garden', 'office', 'bathroom']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
plant container,"['living room', 'balcony', 'kitchen', 'bedroom', 'hallway', 'outdoor patio', 'garden']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
plant saucer,"['living room', 'dining room', 'kitchen', 'bedroom', 'hallway', 'patio', 'balcony', 'garden', 'outdoor spaces.']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
plate,"['kitchen', 'dining room', 'cupboard', 'dishwasher', 'table']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
plum,"['kitchen counter', 'kitchen table', 'refrigerator', 'fruit bowl', 'pantry', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plunger,"['bathroom', 'laundry room', 'kitchen', 'garage', 'basement']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
portable speaker,"['living room', 'bedroom', 'kitchen', 'outdoor patio', 'bathroom']",1.0,1.0,1.0,0.75,0.058823529411764705,0.17647058823529413,0.23529411764705882
poster,"['bedroom', 'living room', 'hallway', 'office/study', 'playroom']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
pot,"['kitchen', 'cupboard', 'pantry', 'dining room', 'storage room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
potato,"['kitchen', 'pantry', 'dining room', 'cellar', 'garden']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
potted meat can,"['pantry', 'kitchen cupboard', 'refrigerator', 'garage', 'basement']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
power drill,"['garage', 'workshop', 'basement', 'storage closet', 'toolbox', 'kitchen counter', 'dining table']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
pressure cooker,"['kitchen', 'pantry', 'cupboard', 'storage room', 'garage', 'basement']",1.0,1.0,1.0,0.7000000000000001,0.058823529411764705,0.058823529411764705,0.17647058823529413
pudding box,"['kitchen', 'pantry', 'refrigerator', 'cupboard', 'trash can', 'dining table']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
puzzle game,"['living room', 'playroom', 'bedroom', 'closet', 'attic', 'basement']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
racquetball,"['garage', 'closet', 'attic', 'basement', 'living room']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
ramekin,"['kitchen', 'dining room', 'pantry', 'cupboard', 'storage room']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
remote control,"['living room', 'bedroom', 'family room', 'office', 'kitchen']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
remotecontrol,"['living room', 'bedroom', 'family room', 'office', 'kitchen']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
rmal laminator,"['home office', 'study', 'craft room', 'garage', 'storage closet']",1.0,1.0,1.0,0.75,0.058823529411764705,0.058823529411764705,0.11764705882352941
roast,"['kitchen', 'oven', 'dining table', 'refrigerator', 'pantry']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
roomdecor,"['living room', 'bedroom', 'dining room', 'hallway', 'office/study']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
router,"['home office', 'living room', 'bedroom', 'hallway', 'basement', 'attic', 'garage']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
rubiks cube,"['desk', 'bedroom', 'living room', 'playroom', 'closet', 'attic']",0.5,0.0,0.5833333333333333,0.6791666666666667,0.0,0.11764705882352941,0.23529411764705882
safe,"['bedroom closet', 'home office', 'basement', 'garage', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
salt shaker,"['kitchen table', 'kitchen counter', 'dining table', 'pantry', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
saltshaker,"['kitchen table', 'kitchen counter', 'dining table', 'pantry', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanitary pads,"['bathroom', 'bedroom', 'laundry room', 'closet']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
saucer,"['kitchen', 'dining room', 'living room', 'cupboard', 'pantry']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
saute pan,"['kitchen', 'kitchen cabinets', 'dining room', 'pantry', 'storage closet']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
scissors,"['kitchen', 'office/study', 'sewing room', 'craft room', 'bathroom', 'bedroom']",1.0,1.0,1.0,0.7,0.058823529411764705,0.058823529411764705,0.11764705882352941
scrubbrush,"['kitchen', 'bathroom', 'laundry room', 'garage', 'basement']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
set-top box,"['living room', 'bedroom', 'home office', 'family room', 'entertainment room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
shelf,"['living room', 'bedroom', 'kitchen', 'office', 'hallway', 'closet', 'garage', 'attic', 'basement']",1.0,1.0,1.0,1.0,0.25,0.75,0.75
shelvingunit,"['living room', 'bedroom', 'home office', 'garage', 'basement', 'attic', 'hallway', 'kitchen', 'dining room']",1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
shoe,"['entryway', 'closet', 'bedroom', 'laundry room', 'garage']",0.5,0.0,0.5833333333333333,0.38888888888888884,0.0,0.11764705882352941,0.17647058823529413
shoe box,"['closet', 'bedroom', 'storage room', 'attic', 'garage']",1.0,1.0,1.0,0.75,0.058823529411764705,0.17647058823529413,0.23529411764705882
showercurtain,"['bathroom', 'laundry room', 'storage closet', 'garage']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
showerdoor,"['bathroom', 'ensuite', 'shower room', 'laundry room', 'wet room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
showerglass,"['bathroom', 'shower area', 'laundry room', 'kitchen', 'storage closet']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
showerhead,"['bathroom shower', 'bathroom storage closet', 'linen closet', 'under sink cabinet', 'garage or storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
shredder,"['home office', 'study', 'desk', 'closet', 'garage', 'basement', 'storage room']",1.0,1.0,1.0,0.7000000000000001,0.058823529411764705,0.058823529411764705,0.17647058823529413
sidetable,"['living room', 'bedroom', 'family room', 'den', 'home office']",1.0,1.0,1.0,1.0,0.25,0.5,0.5
sidewalk chalk,"['playroom', 'backyard', 'garage', 'porch', 'driveway', 'patio']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
sink,"['kitchen', 'bathroom', 'laundry room', 'outdoor patio or yard']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
sinkbasin,"['kitchen', 'bathroom', 'laundry room', 'garage']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
skillet,"['kitchen', 'kitchen cabinets', 'dining room', 'pantry', 'garage or storage areas']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
skillet lid,"['kitchen cabinets', 'kitchen drawers', 'dishwasher', 'countertops', 'sink area', 'stove or cooktop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
skin care product,"['bathroom', 'bedroom', 'closet', 'medicine cabinet', 'dressing table']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
skin moisturizer,"['bathroom', 'bedroom', 'closet', 'dressing table']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
snack cake,"['kitchen counter', 'pantry', 'cupboard', 'dining table', 'living room coffee table', 'bedroom nightstand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
snack dispenser,"['kitchen', 'pantry', 'dining room', 'living room', 'office']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
soap dish,"['bathroom sink', 'shower', 'bathtub', 'kitchen sink']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
soap dispenser,"['kitchen', 'bathroom', 'laundry room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
soapbar,"['bathroom', 'shower', 'kitchen', 'laundry room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
soapbottle,"['bathroom', 'kitchen', 'laundry room', 'bedroom']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
sofa,"['living room', 'family room', 'basement', 'den', 'bedroom']",1.0,1.0,1.0,0.5,0.5,0.5,0.5
softball,"['backyard', 'garage', 'basement', 'closet', 'living room']",0.5,0.0,0.5,0.3333333333333333,0.0,0.058823529411764705,0.17647058823529413
software cd,"['home office', 'desk drawer', 'bookshelf', 'closet', 'storage room']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.17647058823529413
sorting toy,"['playroom', 'bedroom', 'living room', 'closet', 'garage']",1.0,1.0,1.0,0.8,0.058823529411764705,0.17647058823529413,0.29411764705882354
sparkling water,"['refrigerator', 'kitchen counter', 'dining table', 'pantry', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spatula,"['kitchen', 'kitchen drawers', 'countertops', 'utensil holders', 'dining table', 'pantry']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
spider,"['basement', 'attic', 'garage', 'closets', 'corners of rooms', 'behind furniture', 'windowsills', 'ceilings']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
sponge,"['kitchen sink', 'kitchen counter', 'under the sink', 'laundry room', 'bathroom sink', 'garage']",0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
sponge dish,"['kitchen sink', 'kitchen counter', 'dishwasher', 'cupboard under the sink', 'pantry', 'laundry room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spoon,"['kitchen drawer', 'kitchen counter', 'silverware organizer', 'dishwasher', 'table setting']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spoon rest,"['kitchen counter', 'kitchen table', 'dining table', 'countertop near sink', 'drawer near dining area']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spraybottle,"['kitchen', 'bathroom', 'laundry room', 'garage', 'closet']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
stacking cups,"['kitchen', 'playroom', 'dining room', 'living room']",1.0,1.0,1.0,0.75,0.058823529411764705,0.17647058823529413,0.23529411764705882
stand mixer,"['kitchen countertop', 'kitchen island', 'pantry', 'dining room', 'garage', 'storage room']",0.25,0.0,0.0,0.325,0.0,0.0,0.11764705882352941
statue,"['living room', 'entryway', 'hallway', 'bedroom', 'garden', 'shelf', 'mantle', 'office']",1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
steak,"['freezer', 'refrigerator', 'kitchen counter', 'pantry', 'dining table']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
stool,"['kitchen', 'bathroom', 'bedroom', 'living room', 'garage', 'basement']",1.0,1.0,0.8333333333333333,0.7777777777777777,0.3333333333333333,0.6666666666666666,0.6666666666666666
storage bin,"['attic', 'garage', 'basement', 'closet', 'laundry room', 'pantry', 'office', 'playroom']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.11764705882352941
stoveburner,"['kitchen', 'cooking range', 'countertop', 'dining area', 'pantry']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
stoveknob,"['kitchen', 'pantry', 'storage closet', 'garage', 'basement']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
strawberry,"['kitchen', 'refrigerator', 'dining table', 'pantry', 'garden']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
string lights,"['patio', 'backyard', 'living room', 'bedroom', 'staircase', 'porch']",0.3333333333333333,0.0,0.3333333333333333,0.41666666666666663,0.0,0.058823529411764705,0.11764705882352941
stuffed toy,"['bedroom', 'playroom', 'living room', 'nursery', 'closet', 'toy box']",1.0,1.0,1.0,0.95,0.058823529411764705,0.17647058823529413,0.23529411764705882
sugar box,"['kitchen counter', 'kitchen cabinet', 'pantry', 'dining table', 'breakfast nook']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugar sprinkles,"['kitchen', 'pantry', 'dining table', 'cupboard', 'baking area']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
surface saver ring,"['kitchen counter', 'kitchen table', 'dining table', 'coffee table', 'bathroom counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sushi mat,"['kitchen', 'dining room', 'pantry', 'cupboard', 'drawer']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
table,"['dining room', 'kitchen', 'living room', 'hallway', 'bedroom', 'office/study']",0.5,0.0,0.5,0.41666666666666663,0.0,0.3333333333333333,0.3333333333333333
table lamp,"['living room', 'bedroom', 'study', 'hallway', 'dining room']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
tablet,"['living room', 'bedroom', 'kitchen', 'home office', 'dining room']",1.0,1.0,1.0,0.8,0.058823529411764705,0.17647058823529413,0.29411764705882354
tablet holder,"['living room', 'bedroom', 'home office', 'kitchen', 'dining room']",1.0,1.0,1.0,0.8,0.058823529411764705,0.17647058823529413,0.29411764705882354
tablet stand,"['living room', 'bedroom', 'home office', 'kitchen', 'dining room']",1.0,1.0,1.0,0.8,0.058823529411764705,0.17647058823529413,0.29411764705882354
tabletopdecor,"['living room', 'dining room', 'bedroom', 'hallway', 'kitchen']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
tampon,"['bathroom', 'bedroom', 'laundry room', 'closet']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
tea can pack,"['kitchen counter', 'pantry', 'cupboard', 'dining table', 'storage room']",0.2,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
tea pods,"['kitchen', 'pantry', 'cupboard', 'drawer', 'countertop']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
teapot,"['kitchen', 'dining room', 'cupboard', 'pantry', 'living room']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
teddybear,"['bedroom', 'toy room', 'living room', 'nursery', 'closet', 'shelf']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
television,"['living room', 'bedroom', 'family room', 'den', 'home theater', 'basement', 'guest room']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
tennis ball,"['garage', 'backyard', 'living room', 'bedroom', 'closet', 'attic']",1.0,1.0,0.8333333333333333,0.8041666666666667,0.058823529411764705,0.11764705882352941,0.23529411764705882
tennisracket,"['garage', 'closet', 'bedroom', 'living room', 'basement', 'attic']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
tissuebox,"['bedroom nightstand', 'living room coffee table', 'bathroom countertop', 'kitchen table', 'office desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
toaster,"['kitchen counter', 'kitchen table', 'pantry', 'dining room', 'countertop near a breakfast nook']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
toilet,"['bathroom', 'ensuite', 'powder room', 'basement', 'outdoor shed']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
toiletpaper,"['bathroom', 'laundry room', 'closet', 'storage room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
toiletpaperhanger,"['bathroom', 'laundry room', 'closet', 'storage room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
tomato,"['kitchen counter', 'kitchen table', 'refrigerator', 'pantry', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomato soup can,"['pantry', 'kitchen cupboard', 'kitchen counter', 'refrigerator', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
toothbrush holder,"['bathroom countertop', 'bathroom cabinet', 'bedroom dresser', 'kitchen counter', 'closet shelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
toothbrush pack,"['bathroom cabinet', 'bathroom countertop', 'bedroom closet', 'kitchen counter', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
towel,"['bathroom', 'laundry room', 'kitchen', 'bedroom', 'gym', 'pool area']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
towelholder,"['bathroom', 'laundry room', 'kitchen', 'bedroom']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
toy,"['playroom', 'bedroom', 'living room', 'nursery', 'hallway', 'closet', 'outdoor play area']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
toy airplane,"['playroom', 'bedroom', 'living room', 'toy box', 'closet', 'attic', 'garage']",1.0,1.0,1.0,0.95,0.058823529411764705,0.17647058823529413,0.23529411764705882
toy animal,"['playroom', 'bedroom', 'living room', 'nursery', 'toy box', 'closet', 'floor']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
toy basketball,"['playroom', 'bedroom', 'living room', 'backyard', 'garage', 'basement']",1.0,1.0,1.0,0.95,0.058823529411764705,0.17647058823529413,0.23529411764705882
toy bowling set,"['playroom', 'living room', 'basement', 'garage', 'backyard']",1.0,1.0,1.0,0.9166666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
toy construction set,"['playroom', ""child's bedroom"", 'living room', 'family room', 'attic', 'basement', 'garage']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
